YEAR,MONTH,DAY,Temperature at 2 Meters,Dew/Frost Point at 2 Meters,Temperature at 2 Meters Maximum,Temperature at 2 Meters Minimum,Specific Humidity at 2 Meters (g/kg),Relative Humidity at 2 Meters (%),Precipitation Corrected (mm/day),Wind Speed at 10 Meters
2019,4,12,29.25,13.9,36.84,22.55,10.13,42.12,0.02,3.09
2019,4,13,28.89,14.4,35.8,23.23,10.44,43.12,0.34,2.74
2019,4,14,28.94,14.12,36.58,22.95,10.25,42.38,0.03,3.19
2019,4,15,30.17,12.76,38.26,22.09,9.4,37.44,0.96,2.93
2019,4,16,23.32,17.75,27.48,20.58,13,72.44,27.87,3.84
2019,4,17,20.29,16.82,22.75,16.44,12.27,81.19,8.91,3.32
2019,4,18,22.05,12.44,29.51,14.54,9.16,59.56,0.1,1.52
2019,4,19,25.14,11.33,32.56,16.48,8.48,45.25,0,1.62
2019,4,20,28.01,10.96,35.19,19.83,8.36,37.06,0,1.41
2019,4,21,30.21,12.69,37.49,22.23,9.46,36,0,2.16
2019,4,22,31.27,14.21,39.35,23.65,10.38,38.12,0,2.25
2019,4,23,33.41,13.34,42.17,23.49,9.89,33.81,0,1.89
2019,4,24,31.83,13.54,40.54,23.76,10.01,37,0.89,3.23
2019,4,25,29.83,14.41,38.74,23.14,10.56,43.69,0.84,3.46
2019,4,26,30.91,14.19,39.95,22.56,10.38,40.12,0.05,2.27
2019,4,27,31.01,10.94,39.55,23.58,8.42,32.5,0,4.06
2019,4,28,30.79,8.51,40.49,21.99,7.2,28.69,0,3.38
2019,4,29,31.01,6.33,40.71,21.3,6.35,25.44,0,2.34
2019,4,30,30.18,8.4,39.03,23.37,7.14,28.75,0.06,4.41
2019,5,1,30.29,7.9,39.3,21.61,7.02,29.38,0.03,3.75
2019,5,2,30.48,8.8,39.45,22.08,7.32,29.19,0,2.27
2019,5,3,29.89,8.98,38.55,22.04,7.39,30.88,1.1,2.45
2019,5,4,29.98,6.01,39.19,20.86,6.1,26.44,0,3.95
2019,5,5,31.8,5.22,41.82,23,5.74,21.75,0,2.64
2019,5,6,32.26,4.71,41.8,23.09,5.62,21.38,0,2.53
2019,5,7,32.98,4.52,42.17,24.24,5.43,18.94,0,2.11
2019,5,8,33.9,5.53,43.49,24.08,5.86,19.69,0,2.61
2019,5,9,34.55,7.37,43.12,25.86,6.65,20.62,0,3.03
2019,5,10,34.58,8.93,42.49,26.53,7.39,22.88,0.11,3.2
2019,5,11,33.52,11.03,39.3,27.34,8.42,26.38,0.06,2.94
2019,5,12,33.24,12.25,39.67,25.89,9.16,30.31,0,1.46
2019,5,13,34.35,12.01,40.62,28.63,9.03,27,2.29,1.8
2019,5,14,32.09,12.5,38.13,26.89,9.34,31.88,2.8,1.51
2019,5,15,32.69,13.99,39.27,26.56,10.25,34.25,0.6,1.98
2019,5,16,27.82,15.65,31.74,25.51,11.35,48.06,0.81,2.18
2019,5,17,29.88,15.53,36.38,24.69,11.29,43.81,1.49,1.54
2019,5,18,30.56,14.36,37.65,23.62,10.44,39.62,0.03,2.73
2019,5,19,32.59,11.15,40.06,24.94,8.48,28.94,0,3.72
2019,5,20,33.25,9.64,41.08,25.49,7.63,25.38,0,3.29
2019,5,21,34.09,8.74,42.18,26.11,7.2,23.12,0,2.92
2019,5,22,35.51,9.89,42.75,27.02,7.75,22.5,0,3.3
2019,5,23,35.01,14.26,41.9,28.87,10.44,30.25,2.54,3.16
2019,5,24,31.01,16.23,35.59,26.02,11.9,43.12,9.51,2.88
2019,5,25,30.16,14.48,36.86,23.66,10.68,42.12,0.07,3.71
2019,5,26,32.62,11.2,40.89,23.34,8.54,30.25,0,3.34
2019,5,27,33.82,6.87,41.93,25.46,6.53,22.56,0,3.41
2019,5,28,34.9,6.83,44.26,24.23,6.41,20.19,0,3.08
2019,5,29,37.4,7.01,46.15,27.57,6.41,17.38,0,2.85
2019,5,30,38.57,6.76,46.73,30.44,6.29,15.56,0,2.66
2019,5,31,38.33,4.44,47.5,28.27,5.37,13.5,0,3.35
2019,6,1,39.12,2.98,48.05,29.75,4.82,11.62,0,2.75
2019,6,2,39.62,5.15,47.72,30.73,5.68,13.5,0,2.41
2019,6,3,39.94,3.84,48.1,31.89,5.13,11.75,0.03,1.87
2019,6,4,38.01,3.65,45.98,29.38,5.07,12.94,0,2.7
2019,6,5,37.98,5.94,45.9,28.59,5.92,15.12,0,3.41
2019,6,6,37.57,6.39,44.89,29.63,6.16,16.06,0.02,4.14
2019,6,7,37.48,4.74,44.44,29.88,5.43,13.81,0.03,1.98
2019,6,8,38.9,6.05,45.9,30.62,5.98,14.12,0,2.16
2019,6,9,39.81,5.79,47.79,31.21,5.92,13.69,0,2.2
2019,6,10,39.95,4.76,48.3,30.44,5.49,12.56,0,3.09
2019,6,11,39.97,6.79,47.55,31.51,6.35,13.75,0.01,5.48
2019,6,12,38.11,7.99,46.02,30.29,6.9,16.94,1.73,4.42
2019,6,13,36.45,1.06,45.23,26.71,4.33,13.06,0,2.88
2019,6,14,37.29,2.71,45.99,27.3,4.76,12.62,0,3.58
2019,6,15,38.47,14.2,45.59,30.98,10.5,24.88,4.26,3.35
2019,6,16,36.77,17.22,41.74,32.11,12.7,32.88,1.56,4.55
2019,6,17,37.26,15.75,43.69,29.73,11.72,31.19,0,3.88
2019,6,18,34.09,17.51,38.61,29.15,12.94,38.12,3.4,3.47
2019,6,19,34.83,18.34,40.26,29.05,13.61,39.56,0.43,2.61
2019,6,20,36.36,15.07,42.44,29.35,11.05,30,0.01,2.52
2019,6,21,33.35,16.58,39.3,26.69,12.15,38.75,4.28,3.46
2019,6,22,36.52,15.86,43.18,29.01,11.6,31.44,0,1.94
2019,6,23,37.78,15.71,43.76,31.77,11.47,28.5,0.01,1.67
2019,6,24,32.57,19.44,35.68,29.9,14.59,46.81,8.48,2.88
2019,6,25,35.14,20.07,41.16,28.89,15.14,43.69,0.22,1.61
2019,6,26,37.15,16.19,44.13,29.3,11.9,31.38,0,3.07
2019,6,27,38.37,16.66,44.48,32.36,12.27,29.62,0,3.84
2019,6,28,38.77,15.7,45.48,31.44,11.54,27.56,0,2.55
2019,6,29,39.29,15.07,45.72,32.78,11.11,25.5,0,2.96
2019,6,30,39.45,15.22,45.86,32.45,11.17,25.5,0.29,2.91
2019,7,1,39.45,13.74,45.87,33.14,10.13,22.81,0,2.6
2019,7,2,39.28,14.64,45.29,32.66,10.74,24.31,0.12,2.45
2019,7,3,39.98,14.94,46.5,32.73,10.93,24,0.06,2.62
2019,7,4,40.25,14.66,46.69,33.48,10.74,23.06,0.17,3.09
2019,7,5,35.66,19.91,41.71,29.25,15.2,42.62,15.13,2.07
2019,7,6,36.83,20.64,43.01,29.76,15.87,41.5,2.96,1.83
2019,7,7,37.47,19.82,42.42,33.11,15.08,37.25,0.17,0.69
2019,7,8,38.18,19.6,43.75,31.86,14.83,35.75,0.76,1.48
2019,7,9,37.73,20.03,42.77,33.16,15.26,37.06,4.1,2.42
2019,7,10,38.1,19.15,43.44,32.46,14.4,34.56,0,1.63
2019,7,11,36.2,21.76,41.99,30.42,17.09,46.25,12.55,2.54
2019,7,12,35.47,22.8,39.67,31.94,18.07,49.31,17.34,2.09
2019,7,13,34.61,22.91,39.38,30.19,18.19,52.56,14.95,3.23
2019,7,14,32.67,23.57,37.48,28.43,18.86,60.56,18.62,3.78
2019,7,15,32.33,23.17,38.58,27.1,18.43,61.25,13.43,3.38
2019,7,16,30.39,24.69,34.58,26.67,20.08,73.06,45.93,2.84
2019,7,17,29.08,24.68,32.44,25.94,20.02,77.94,25.82,2.09
2019,7,18,31.03,24.34,35.22,26.69,19.65,69.06,0.25,2.43
2019,7,19,31.22,24.19,35.32,26.59,19.47,67.75,0.72,2.48
2019,7,20,31.86,24.12,35.87,27.53,19.35,65.12,2.31,1.19
2019,7,21,32.17,24.12,36.33,27.08,19.35,64,2.1,1.9
2019,7,22,33.03,24.08,37.26,27.82,19.35,60.81,1.59,1.59
2019,7,23,33.96,23.5,39.06,28.74,18.74,56.44,0.67,1.38
2019,7,24,34.35,22.72,39.79,28.62,17.88,53,3.59,1.86
2019,7,25,31.72,25.65,36.35,28.15,21.36,71.38,36.43,3.05
2019,7,26,29.58,25.26,32.83,27.08,20.81,78.44,6.27,3.2
2019,7,27,29.52,24.94,33.48,26.44,20.39,77.44,1.45,3.02
2019,7,28,29.8,25.8,33.39,26.53,21.42,80.12,14.18,3.06
2019,7,29,29.1,26.01,31.74,26.83,21.67,83.81,3.07,3.66
2019,7,30,31.69,25.62,36.4,26.83,21.18,72.06,1.53,1.95
2019,7,31,31.46,24.46,35.51,27.47,19.84,67.75,2.98,2.62
2019,8,1,30.6,25.09,35.17,26.41,20.63,73.56,10.47,3.23
2019,8,2,30.35,26.58,33.65,27.38,22.52,81.19,23,1.95
2019,8,3,30.51,25.49,34.51,26.99,21.06,75.75,0.1,2.16
2019,8,4,31.41,25.28,35.94,26.8,20.87,71.5,0.88,1.45
2019,8,5,32.28,24.87,37.15,26.78,20.39,67,0.16,2.14
2019,8,6,32.46,25.05,37.38,27.62,20.63,66.62,0.93,2.95
2019,8,7,31.19,24.94,35.8,27.33,20.45,70.62,4.82,3.97
2019,8,8,31.55,24.52,36.05,27.05,19.96,68.19,3.27,2.29
2019,8,9,32.02,24.33,36.26,27.29,19.71,65.19,6.54,2.49
2019,8,10,30.74,24.88,35.11,26.85,20.32,72.5,5.72,2.76
2019,8,11,31.5,25.22,35.65,26.93,20.69,70.69,0.26,2.08
2019,8,12,32.23,25.44,35.62,28.26,21,68.44,6.27,2.01
2019,8,13,32.71,24.72,37.2,28.19,20.14,64.69,3.8,2.93
2019,8,14,32.15,23.85,37.41,27.39,19.04,63.56,0.03,2.98
2019,8,15,32.31,24.73,37.79,27.65,20.08,66.62,0.67,2.48
2019,8,16,31.34,24.35,36.16,27.45,19.65,68,5.09,3.38
2019,8,17,27.56,24.05,31.09,23.82,19.29,81.69,30.15,3.62
2019,8,18,28.93,22.47,35.15,22.82,17.52,71,0.79,1.87
2019,8,19,30.05,22.87,35.05,24.44,17.88,67.44,0.59,1.77
2019,8,20,30.73,22.6,35.5,25.69,17.58,63.38,0.06,1.49
2019,8,21,30.66,21.62,37.3,24.65,16.6,61.5,0.02,2.49
2019,8,22,30.29,21.13,36.73,24.3,16.11,60.44,0,2.84
2019,8,23,30.47,21.92,36.4,24.33,16.91,62.69,0.61,2.24
2019,8,24,31.61,21.69,38.34,25.11,16.72,58.75,0.26,1.91
2019,8,25,31.17,22.76,37.78,25.57,17.82,63.62,1.63,3.19
2019,8,26,30.85,23.75,36.02,26.44,18.86,67.69,1.35,2.62
2019,8,27,31.92,23.56,37.28,26.51,18.68,63.38,0.22,2.15
2019,8,28,33.15,23.54,38.43,27.49,18.68,59.12,0.19,2.11
2019,8,29,33.06,23.94,38.06,27.98,19.1,60.62,4.8,2.28
2019,8,30,33.23,23.3,38.51,27.36,18.43,58.19,0.58,1.77
2019,8,31,33.17,23.29,38.01,28.13,18.49,58.19,5.54,1.53
2019,9,1,32.72,23.72,38.24,27.45,18.92,61.31,2.35,2.45
2019,9,2,32.44,23.09,38.12,27.22,18.19,60.06,0.44,1.48
2019,9,3,33.32,22.28,39.33,27.27,17.33,54.88,0.12,1.73
2019,9,4,32.83,22.97,39.15,27.23,18.13,59.12,4.14,2.45
2019,9,5,32.27,23.93,37.59,27.24,19.17,63.81,3.17,2.73
2019,9,6,33.43,23.44,39.05,27.56,18.62,58.31,0.18,1.98
2019,9,7,33.25,22.62,38.89,27.74,17.7,55.81,0.27,1.8
2019,9,8,33.17,22.44,38.65,26.78,17.46,55.62,0.04,1.58
2019,9,9,33.5,20.98,40.51,27.04,16.05,50.88,0,2.09
2019,9,10,32.99,20.4,39.82,26.23,15.44,50.31,0,2.2
2019,9,11,33.52,20.04,40.9,26.19,15.14,48.31,0,1.96
2019,9,12,32.9,19.2,41.33,25.58,14.34,48.5,0.12,3.42
2019,9,13,32.7,20.62,39.65,26.37,15.56,51.62,0.03,3.5
2019,9,14,33.27,20.23,40.21,27.98,15.26,49.5,0,2.52
2019,9,15,32.73,20.34,39.07,26.67,15.38,51.12,0.18,1.74
2019,9,16,32.15,20.25,38.63,26.16,15.26,52.19,3.16,2.35
2019,9,17,31.99,20.35,39.11,25.92,15.38,53.5,0.25,3.12
2019,9,18,31.76,19.28,38.8,25.53,14.28,50.5,0.33,2.52
2019,9,19,30.1,20.25,36.16,24.75,15.14,57.56,0.7,4.38
2019,9,20,29.77,20.9,36.13,24.69,15.81,61.56,0.17,2.8
2019,9,21,30.37,19.12,37.14,24,14.16,54.56,0.01,1.64
2019,9,22,30.48,19.29,36.79,24.53,14.28,53.62,0.06,2.27
2019,9,23,30.51,19.96,36.65,24.73,14.83,55.69,0,2.03
2019,9,24,30.73,19.94,36.65,25.31,14.83,54.12,0,2.28
2019,9,25,31.48,19.69,37.14,26,14.59,51.56,0.01,1.8
2019,9,26,30.97,19.99,36.15,25.59,14.89,53.88,2.07,1.8
2019,9,27,30.36,20.26,35.78,25.58,15.2,56.75,6.98,2.04
2019,9,28,27.95,21.82,33.2,24.64,16.72,70.62,28.29,2.92
2019,9,29,25.65,21.99,29.61,22.62,16.85,80.94,26.4,2.9
2019,9,30,26.1,20.54,31.76,21.15,15.38,73.56,2.39,1.59
2019,10,1,26.33,20.23,31.18,21.98,15.14,70.75,3.33,1.68
2019,10,2,26.66,19.48,31.93,21.76,14.4,66.69,0.04,1.49
2019,10,3,25.62,19.67,29.7,22.42,14.59,70.5,5.64,1.57
2019,10,4,22.97,19.65,25.48,20.16,14.53,81.88,3.79,1.16
2019,10,5,23.33,18.08,28.65,18.12,13.18,74.44,0.01,2.05
2019,10,6,23.28,16.54,29.28,18.12,11.96,67.94,0,2.81
2019,10,7,24.51,15.38,31.58,18.8,11.11,60.06,0,2.15
2019,10,8,25.93,14.5,33.21,18.26,10.5,52.31,0,1.62
2019,10,9,25.69,14.98,32.98,19.9,10.8,54.25,0.01,2.26
2019,10,10,25.86,15.76,32.48,19.75,11.35,56.12,0,1.55
2019,10,11,26.19,14.31,33.36,19.23,10.38,51.25,0,1.59
2019,10,12,25.63,15.41,33.15,19,11.11,55.75,0,1.73
2019,10,13,26.15,16.04,33.72,19.43,11.6,57.06,0,1.88
2019,10,14,26.7,15.23,34.53,19.71,11.05,54.06,0,1.95
2019,10,15,25.66,15.58,33.85,18.98,11.29,58.06,0.01,2.34
2019,10,16,25.4,15.08,33.22,19.14,10.86,56.38,0.01,2.23
2019,10,17,24.59,15.19,31.69,19.09,10.99,58.12,1.47,2.94
2019,10,18,23.61,14.57,30.79,18.74,10.5,60.19,4.76,2.84
2019,10,19,23.47,14.33,31.08,17.65,10.31,59.19,0.62,2.39
2019,10,20,23.56,12.14,29.31,18.21,8.97,50.69,0,1.52
2019,10,21,24.28,10.94,31.37,17.86,8.3,44.81,0,1.46
2019,10,22,24.68,9.95,32.44,17.05,7.81,41.94,0,1.84
2019,10,23,24.83,9.18,33.09,17.82,7.45,40.31,0,1.84
2019,10,24,23.67,9.83,31.69,16.96,7.75,44.56,0,1.88
2019,10,25,23.94,10.31,31.25,15.8,7.93,45.12,0,1.69
2019,10,26,23.98,10.72,31.87,16.19,8.18,45.5,0,1.88
2019,10,27,24.61,10.94,32.17,17.51,8.3,44.38,0,2.09
2019,10,28,25.37,10.33,32.07,18.98,8,40.69,0,1.22
2019,10,29,25.39,9.22,32.38,19.08,7.39,38.12,0,1.45
2019,10,30,25.26,10.74,32.25,20.27,8.24,41.06,0,1.74
2019,10,31,24.69,12.12,32.15,18.28,8.97,47.44,0,1.52
2019,11,1,23.93,12.44,31.26,18.68,9.16,50.62,0,1.83
2019,11,2,24.03,12.48,30.77,17.69,9.16,50.94,0,1.37
2019,11,3,21.79,13.51,27.18,18.05,9.77,60.44,0,2.08
2019,11,4,22.71,12.9,30.2,15.98,9.4,57.69,0,2
2019,11,5,24.09,10.28,31.26,17.49,7.93,43.94,0,1.3
2019,11,6,22.79,9.56,30.48,16.68,7.63,45.31,0.06,4.47
2019,11,7,19.51,12.72,25.67,15.58,9.46,67.19,14.26,3.16
2019,11,8,19.38,12.01,26.97,13.75,8.91,66.56,1.27,2.4
2019,11,9,19.13,7.71,27.33,12.37,6.65,51.38,0,2.2
2019,11,10,20.07,4,26.56,14.07,5.13,36.5,0,1.14
2019,11,11,19.59,5.27,24.51,15.65,5.68,39.75,0,1.02
2019,11,12,20.05,6.3,26.26,14.66,6.04,42.06,0,1.46
2019,11,13,20.94,7.76,28.15,16.4,6.71,44.25,0,1.72
2019,11,14,18.27,12.05,23.69,15.54,8.91,68.38,0.08,2.81
2019,11,15,17.72,12.89,23.12,14.07,9.4,75.12,0,1.97
2019,11,16,18.21,12.55,23.12,14.7,9.16,71,2.41,2.91
2019,11,17,18.64,10.6,26.71,13.75,8.06,62.5,0,3.5
2019,11,18,19.09,8.39,27.44,11.57,6.96,53.62,0,2.45
2019,11,19,19.35,5.84,28,13.17,5.86,43.81,0,1.97
2019,11,20,20.36,3.69,26.76,15.14,5,34.69,0,0.73
2019,11,21,17.01,6.62,23.37,12.57,6.16,51.5,0,1.94
2019,11,22,16.35,9.51,20.49,13.01,7.51,65.12,0.14,2.14
2019,11,23,18.12,12.35,24.5,13.73,9.03,71.5,0.09,2.23
2019,11,24,18.4,9.3,25.23,14.2,7.45,58.81,0,2.22
2019,11,25,17.94,5.18,24.62,12.69,5.55,44.94,0,1.17
2019,11,26,16.81,6.31,22.85,12.67,6.1,52.44,0.04,1.48
2019,11,27,16.71,11.94,23.64,11.4,8.79,76.5,2.91,1.58
2019,11,28,16.95,10.78,23.28,12.37,8.18,69.75,0.96,2.39
2019,11,29,15.66,7.07,22.96,11.06,6.35,59.31,0.02,1.91
2019,11,30,15.25,5.51,22.31,9.13,5.68,54.88,0,1.73
2019,12,1,16.4,4.56,23.23,11.58,5.31,46.81,0,1.23
2019,12,2,16.15,1.24,24.26,9.78,4.27,39.56,0,2.08
2019,12,3,15.22,-0.1,24.76,7.19,3.85,38.31,0,2.38
2019,12,4,16.68,-0.06,24.83,9.53,3.85,33.44,0,1.2
2019,12,5,15.79,1.22,23.87,9.19,4.21,38.81,0,1.42
2019,12,6,15.4,1.75,23.79,9.96,4.33,41.69,0,1.84
2019,12,7,15.42,0.87,24.62,8.49,4.09,39.56,0,1.89
2019,12,8,15.92,-0.24,23.79,9.65,3.78,34.69,0,1.34
2019,12,9,15.32,-0.15,22.27,9.86,3.78,36.12,0,1.32
2019,12,10,15.77,-0.52,22.93,10.14,3.72,34.62,0,1.5
2019,12,11,14.4,1.33,20.82,9.31,4.27,42.19,0,2.12
2019,12,12,11.81,6.39,14.13,9.06,6.16,71.38,8.14,2.95
2019,12,13,11.9,9.01,16.62,9.28,7.26,83.38,15.95,1.96
2019,12,14,12.46,6.66,18.49,8.15,6.16,70.12,0.71,2.13
2019,12,15,11.38,5.22,18.29,6.04,5.55,68.94,0,2.41
2019,12,16,11.12,3.44,18.36,4.87,4.88,61.88,0,2.09
2019,12,17,12.42,1.49,19.6,7.12,4.27,49.5,0,1.31
2019,12,18,12.14,-1.33,19.58,4.66,3.48,41.5,0,1.59
2019,12,19,13.51,-0.31,19.65,8.55,3.78,40.44,0,1.2
2019,12,20,13.91,3.3,20.55,9.62,4.94,50.19,0.12,1.96
2019,12,21,12.8,4.29,19.94,7.65,5.25,58.75,0.21,1.96
2019,12,22,11.84,1.6,20.94,5.69,4.33,52.69,0,2.81
2019,12,23,11.98,-0.38,20.26,4.3,3.72,45.88,0,2.14
2019,12,24,11.37,-0.79,18.46,4.55,3.6,44.44,0,1.73
2019,12,25,10.03,-0.67,18.35,3.88,3.66,49.75,0,2.38
2019,12,26,9.93,-1.67,18.61,2.9,3.42,46.94,0,2.41
2019,12,27,10.04,-3.2,17.61,3.69,3.05,41.94,0,0.9
2019,12,28,8.98,-4.74,16.59,1.86,2.69,38.94,0,1.61
2019,12,29,9.11,-4.45,16.16,2.78,2.75,38.81,0,0.95
2019,12,30,9.06,-3.58,16.87,3.3,2.93,41.88,0,1.33
2019,12,31,8.37,-1.23,15.15,2.15,3.48,52.19,0,1.64
2020,1,1,8.77,0.41,16.12,3.65,3.97,57.69,0,1.79
2020,1,2,10.05,1.48,17.37,5.43,4.27,57.19,0,2.03
2020,1,3,11.35,1.3,20.16,4.65,4.21,52.5,0,2.16
2020,1,4,12.74,1.99,19.34,7.38,4.46,49.19,0,1.59
2020,1,5,10.23,3.31,16.15,5.38,4.88,63.44,0.14,2.19
2020,1,6,9.31,6.79,11.47,8.06,6.23,84.5,9.98,2.16
2020,1,7,11.2,8.05,15.46,8.21,6.77,82,4.6,0.97
2020,1,8,9.25,4.45,15.55,4.96,5.31,74.31,0.55,2.36
2020,1,9,8.99,0.37,17.23,1.96,3.97,59.69,0,2.38
2020,1,10,8.51,-3.06,17.76,1,3.05,47.56,0,3.05
2020,1,11,10.94,-2.99,18.91,4.58,3.05,40.56,0,2.09
2020,1,12,12.25,-0.58,19.88,7.38,3.72,43.56,0,1.95
2020,1,13,8.53,4.91,9.58,7.16,5.55,78.88,32.91,2.53
2020,1,14,9.03,5.06,15.01,4.56,5.49,78.12,0.05,1.97
2020,1,15,10.16,2.59,16.62,4.48,4.64,62,0,1.05
2020,1,16,11.44,2.05,18.26,5.94,4.46,54.38,0,1.32
2020,1,17,11.37,2.58,18.12,5.29,4.64,56.19,0,1.65
2020,1,18,11.15,3.69,17.72,4.9,5,62.19,0.02,2.11
2020,1,19,11.5,4.87,17.94,5.53,5.43,66.31,0,1.2
2020,1,20,11.05,4.08,16.73,5.8,5.13,64,0,2.16
2020,1,21,10.48,5.76,16.8,6.44,5.8,75.19,0.01,2.41
2020,1,22,10.38,4.94,18.72,4.83,5.43,72.75,0,2.62
2020,1,23,10.06,2.17,19.44,3.48,4.52,63.12,0,3.52
2020,1,24,10.1,-0.57,21.01,1.9,3.72,52.12,0,3.49
2020,1,25,13.55,2.24,21.59,7.3,4.64,48,0.02,1.5
2020,1,26,13.32,5.48,21.62,6.8,5.68,62.31,0,1.88
2020,1,27,12.4,7.82,18.76,7.72,6.77,75.44,6.1,2.42
2020,1,28,11.86,10.61,14.26,10.38,8.12,92.06,9.48,3.91
2020,1,29,11.23,7.98,16.32,7.11,6.77,82.25,4.51,2.86
2020,1,30,11.19,6.22,17.51,5.48,5.98,72.75,0,1.55
2020,1,31,11.62,3.48,18.18,5.6,4.94,60.38,0,1.26
2020,2,1,11.55,3.2,18.37,5.35,4.82,58.75,0,1.49
2020,2,2,12.43,2.6,19.69,3.77,4.64,54,0,1.58
2020,2,3,12.41,0.9,20.33,5.89,4.09,47.5,0,1.38
2020,2,4,9.37,2.87,16.69,4.45,4.76,66.44,0,2.6
2020,2,5,9.8,3.86,17.91,2.63,5.07,69.69,0,2.18
2020,2,6,11.52,1.94,19.37,4.8,4.39,55,0,1.76
2020,2,7,11.8,2.51,19.23,5.21,4.58,55.5,0,1.46
2020,2,8,12.79,2.1,20.87,4.76,4.46,50.88,0,1.82
2020,2,9,14.76,2.13,21.85,7.28,4.46,44.19,0,1.04
2020,2,10,14.74,2.29,22.33,7.43,4.52,45.06,0,1.66
2020,2,11,14.81,4.05,23.16,9.65,5.19,50.62,0,1.73
2020,2,12,15.55,7.57,23.8,9.37,6.59,62,0.01,3
2020,2,13,17.55,10.01,26.8,11.55,7.75,65.25,0.04,2.99
2020,2,14,15.87,5.82,25.35,9.38,5.86,56.44,0,4
2020,2,15,15.39,0.21,27.05,5.26,3.97,40.38,0,3.12
2020,2,16,18.72,0.06,27.79,10.61,3.91,30.38,0,1.58
2020,2,17,17.47,0.16,26.48,11.36,3.91,32.75,0,1.8
2020,2,18,17.41,-0.56,26.44,9.93,3.72,32.19,0,1.87
2020,2,19,16.36,2.36,25.76,9.19,4.64,41.5,0.11,5.77
2020,2,20,16.32,7.05,23.05,10.29,6.47,56.38,3.8,3.65
2020,2,21,16,10.19,23.26,10.79,7.81,71.56,0.48,3.63
2020,2,22,17.26,9.84,24.95,9.7,7.63,65.81,0,1.39
2020,2,23,18.54,8.83,25.77,11.15,7.14,55.5,0,1.45
2020,2,24,18.24,8.23,26.42,11.82,6.9,54.88,0.05,1.91
2020,2,25,18.76,8.78,26.74,12.7,7.14,54.88,0,1.63
2020,2,26,19.46,9.36,28.2,11.23,7.45,55.94,0,1.87
2020,2,27,18.76,9.45,26.94,13.3,7.51,57.12,0,3.14
2020,2,28,18.1,11.18,26.4,11.68,8.42,67,1.1,4.37
2020,2,29,17.83,12.7,24.47,13.71,9.34,73.62,12.19,4.65
2020,3,1,17.93,12.36,24.76,12.08,9.09,72.88,0.59,2.38
2020,3,2,18.9,11.57,26.86,12.28,8.61,66.69,0,1.62
2020,3,3,19.65,10.5,27.19,13.37,8.06,59.12,0,1.62
2020,3,4,19.65,10.01,27.31,12.55,7.81,57,0.3,2.41
2020,3,5,17.15,12.87,22.33,13.25,9.46,77,14.6,3.79
2020,3,6,14.76,13.8,16.65,12.1,10.01,94,28.39,3.02
2020,3,7,14.21,10.91,19.38,9.83,8.24,82.31,4.57,3.52
2020,3,8,15.62,10.58,23.53,9.26,8.06,75.44,2.58,2.55
2020,3,9,15.81,9.04,24.07,9.35,7.26,68.75,0,3.86
2020,3,10,17.19,8.73,25.24,10.37,7.14,61.06,0.02,1.84
2020,3,11,16.83,10.1,24.69,10.4,8,67.62,22.27,4.76
2020,3,12,16.83,10.9,23.05,12.21,8.3,71.75,4.1,4.36
2020,3,13,15.1,9.08,22.73,8.56,7.26,70.25,6.02,3.02
2020,3,14,15.31,8.52,21.33,9.49,7.02,66,2.53,1.8
2020,3,15,16.85,9.19,24.12,9.41,7.32,63.38,0.01,1.74
2020,3,16,17.73,11.21,25.47,9.96,8.42,68.62,0,2.67
2020,3,17,20.08,11.95,27.58,12.34,8.85,62.5,0,2.29
2020,3,18,20.34,13.89,25.84,14.76,10.07,67.69,0.01,2
2020,3,19,21.55,14.38,28.25,16.19,10.38,66.12,0.01,1.63
2020,3,20,20.69,14.49,27.68,14.9,10.5,70.06,0,2.07
2020,3,21,20.57,14.21,26.85,16.17,10.25,68.69,0.12,2.66
2020,3,22,20.96,13.9,28.38,14.82,10.07,67.44,0,2.43
2020,3,23,20.71,15.26,26.23,15.76,10.99,72.75,0.11,2.17
2020,3,24,20.82,15.69,26.4,17.37,11.29,74.31,2.25,2.55
2020,3,25,21.93,14.24,28.7,15.71,10.31,65.19,0.54,1.68
2020,3,26,20.96,15.07,26.48,16.35,10.86,71,0.43,2.17
2020,3,27,17.81,16.1,21.26,14.01,11.6,90.06,44.36,3.21
2020,3,28,19.6,13.55,26.44,12.54,9.83,71.31,0.64,2.55
2020,3,29,19.97,12.96,26.72,13.5,9.46,66.38,0,2.97
2020,3,30,19.51,13.4,26.65,14.07,9.77,70.31,0,2.91
2020,3,31,18.19,15.15,21.81,15.24,10.93,83.06,2.05,2.67
2020,4,1,20.49,14.44,27.86,13.62,10.44,71.62,0.02,2.62
2020,4,2,20.73,13.51,26.89,15.69,9.83,66.25,0,2.58
2020,4,3,20.83,11.42,28.48,13.19,8.54,57.88,0,2.7
2020,4,4,22.17,12.69,30.22,14.72,9.34,58.44,0,2.27
2020,4,5,20.69,13.67,28.13,16.01,9.95,66.31,5.98,2.9
2020,4,6,22.44,13.65,30.44,15.45,9.95,60.75,0,2.3
2020,4,7,21.5,14.32,27.76,16.91,10.38,65.81,0.86,1.79
2020,4,8,22.06,13.79,28.76,15.35,10.01,62.44,0,2.45
2020,4,9,23.17,13.72,32.08,15.39,10.01,59.19,0.06,2.61
2020,4,10,25.31,15.12,33.05,18.91,10.93,56.31,0,2.09
